*Time 	AM2	AM1	VF1
0,121153846153846	-3,00000000014999E-11	3,00000000014993E-11	-0,000143440482459914
0,123076923076923	-3,00000000014999E-11	3,00000000014993E-11	-0,000142090360108152
0,125	-3,00000000014999E-11	3,00000000014993E-11	-0,000140886261049843
0,126923076923077	-3,00000000014999E-11	3,00000000014993E-11	-0,000139857833454352
0,128846153846154	-3,00000000014999E-11	3,00000000014993E-11	-0,000139030398851014
0,130769230769231	-3,00000000014999E-11	3,00000000014993E-11	-0,000138424332720091
0,132692307692307	-3,00000000014999E-11	3,00000000014994E-11	-0,00013805455820581
0,134615384615384	-3,00000000014999E-11	3,00000000014994E-11	-0,000137930178290297
0,136538461538461	-3,00000000014999E-11	3,00000000014995E-11	-0,000138054260760151
0,138461538461538	-3,00000000014999E-11	3,00000000014996E-11	-0,000138423745805288
0,140384615384615	-3,00000000014999E-11	3,00000000014997E-11	-0,00013902953746739
0,142307692307692	-3,00000000014999E-11	3,00000000014998E-11	-0,000139856717723335
0,144230769230769	-3,00000000014999E-11	3,00000000014999E-11	-0,00014088492072223
0,146153846153846	-3,00000000014999E-11	3,00000000015E-11	-0,000142088826046728
0,148076923076923	-3,00000000014999E-11	3,00000000015001E-11	-0,000143438792433076
0,15	-3,00000000014999E-11	3,00000000015002E-11	-0,000144901577288124
0,151923076923077	-3,00000000014999E-11	3,00000000015003E-11	-0,000146441161736464
0,153846153846154	-3,00000000014999E-11	3,00000000015004E-11	-0,0001480196382619
0,15576923076923	-3,00000000014999E-11	3,00000000015005E-11	-0,000149598135661835
0,157692307692307	-3,00000000014999E-11	3,00000000015005E-11	-0,000151137790088322
0,159615384615384	-3,00000000014999E-11	3,00000000015006E-11	-0,00015260068961594
0,161538461538461	-3,00000000014999E-11	3,00000000015006E-11	-0,000153950809683222
0,163461538461538	-3,00000000014999E-11	3,00000000015006E-11	-0,000155154908330185
0,165384615384615	-3,00000000014999E-11	3,00000000015006E-11	-0,000156183337912482
0,167307692307692	-3,00000000014999E-11	3,00000000015006E-11	-0,00015701077322546
0,169230769230769	-3,00000000014999E-11	3,00000000015006E-11	-0,000157616838923209
0,171153846153846	-3,00000000014999E-11	3,00000000015005E-11	-0,000157986612998756
0,173076923076923	-3,00000000014999E-11	3,00000000015005E-11	-0,000158110992068509
0,175	-3,00000000014999E-11	3,00000000015004E-11	-0,00015798691001041
0,176923076923077	-3,00000000014999E-11	3,00000000015003E-11	-0,00015761742410033
0,178846153846153	-3,00000000014999E-11	3,00000000015002E-11	-0,000157011633740532
0,18076923076923	-3,00000000014999E-11	3,00000000015001E-11	-0,00015618445133588
0,182692307692307	-3,00000000014999E-11	3,00000000015E-11	-0,000155156249892372
0,184615384615384	-3,00000000014999E-11	3,00000000014999E-11	-0,000153952344727378
0,186538461538461	-3,00000000014999E-11	3,00000000014998E-11	-0,000152602378339278
0,188461538461538	-3,00000000014999E-11	3,00000000014997E-11	-0,000151139593625278
0,190384615384615	-3,00000000014999E-11	3,00000000014996E-11	-0,000149600009610627
0,192307692307692	-3,00000000014999E-11	3,00000000014995E-11	-0,000148021534682677
0,194230769230769	-3,00000000014999E-11	3,00000000014994E-11	-0,00014644303513707
0,196153846153846	-3,00000000014999E-11	3,00000000014994E-11	-0,000144903380390496
0,198076923076923	-3,00000000014999E-11	3,00000000014993E-11	-0,0001434404817271
0,2	-3,00000000014999E-11	3,00000000014993E-11	-0,000142090360976986
0,201923076923076	-3,00000000014999E-11	3,00000000014993E-11	-0,000140886261050971
0,203846153846153	-3,00000000014999E-11	3,00000000014993E-11	-0,00013985783272329
0,20576923076923	-3,00000000014999E-11	3,00000000014993E-11	-0,000139030398143274
0,207692307692307	-3,00000000014999E-11	3,00000000014993E-11	-0,000138424332582606
0,209615384615384	-3,00000000014999E-11	3,00000000014994E-11	-0,000138054557497474
0,211538461538461	-3,00000000014999E-11	3,00000000014994E-11	-0,000137930179296217
0,213461538461538	-3,00000000014999E-11	3,00000000014995E-11	-0,000138054259754412
0,215384615384615	-3,00000000014999E-11	3,00000000014996E-11	-0,000138423746101947
0,217307692307692	-3,00000000014999E-11	3,00000000014997E-11	-0,000139029538634347
0,219230769230769	-3,00000000014999E-11	3,00000000014998E-11	-0,000139856718592184
0,221153846153846	-3,00000000014999E-11	3,00000000014999E-11	-0,000140884920424093
0,223076923076922	-3,00000000014999E-11	3,00000000015E-11	-0,00014208882648127
0,224999999999999	-3,00000000014999E-11	3,00000000015001E-11	-0,000143438793302162
0,226923076923076	-3,00000000014999E-11	3,00000000015002E-11	-0,000144901576876363
0,228846153846153	-3,00000000014999E-11	3,00000000015003E-11	-0,000146441161896676
0,23076923076923	-3,00000000014999E-11	3,00000000015004E-11	-0,000148019637690219
0,232692307692307	-3,00000000014999E-11	3,00000000015005E-11	-0,000149598135090922
0,234615384615384	-3,00000000014999E-11	3,00000000015005E-11	-0,000151137790385628
0,236538461538461	-3,00000000014999E-11	3,00000000015006E-11	-0,000152600689752948
0,238461538461538	-3,00000000014999E-11	3,00000000015006E-11	-0,000153950809957187
0,240384615384615	-3,00000000014999E-11	3,00000000015006E-11	-0,00015515491004416
0,242307692307692	-3,00000000014999E-11	3,00000000015006E-11	-0,000156183338483568
0,244230769230769	-3,00000000014999E-11	3,00000000015006E-11	-0,000157010773499976
0,246153846153846	-3,00000000014999E-11	3,00000000015006E-11	-0,000157616838785558
0,248076923076922	-3,00000000014999E-11	3,00000000015005E-11	-0,00015798661400579
0,249999999999999	-3,00000000014999E-11	3,00000000015005E-11	-0,000158110991496938
0,251923076923076	-3,00000000014999E-11	3,00000000015004E-11	-0,000157986909438691
0,253846153846153	-3,00000000014999E-11	3,00000000015003E-11	-0,000157617424260291
0,25576923076923	-3,00000000014999E-11	3,00000000015002E-11	-0,00015701163517992
0,257692307692307	-3,00000000014999E-11	3,00000000015001E-11	-0,000156184452776461
0,259615384615384	-3,00000000014999E-11	3,00000000015E-11	-0,000155156250647031
0,261538461538461	-3,00000000014999E-11	3,00000000014999E-11	-0,000153952343286681
0,263461538461538	-3,00000000014999E-11	3,00000000014998E-11	-0,000152602378637523
0,265384615384615	-3,00000000014999E-11	3,00000000014997E-11	-0,000151139594037049
0,267307692307692	-3,00000000014999E-11	3,00000000014996E-11	-0,000149600009039843
0,269230769230769	-3,00000000014999E-11	3,00000000014995E-11	-0,00014802153397313
0,271153846153845	-3,00000000014999E-11	3,00000000014994E-11	-0,00014644303527346
0,273076923076922	-3,00000000014999E-11	3,00000000014994E-11	-0,0001449033798208
0,274999999999999	-3,00000000014999E-11	3,00000000014993E-11	-0,000143440482024105
0,276923076923076	-3,00000000014999E-11	3,00000000014993E-11	-0,000142090360976337
0,278846153846153	-3,00000000014999E-11	3,00000000014993E-11	-0,000140886261484883
0,28076923076923	-3,00000000014999E-11	3,00000000014993E-11	-0,000139857832586103
0,282692307692307	-3,00000000014999E-11	3,00000000014993E-11	-0,000139030399445535
0,284615384615384	-3,00000000014999E-11	3,00000000014993E-11	-0,000138424332308527
0,286538461538461	-3,00000000014999E-11	3,00000000014994E-11	-0,000138054557931394
0,288461538461538	-3,00000000014999E-11	3,00000000014994E-11	-0,000137930180164597
0,290384615384615	-3,00000000014999E-11	3,00000000014995E-11	-0,000138054261903236
0,292307692307692	-3,00000000014999E-11	3,00000000014996E-11	-0,000138423746377346
0,294230769230768	-3,00000000014999E-11	3,00000000014997E-11	-0,000139029537764927
0,296153846153845	-3,00000000014999E-11	3,00000000014998E-11	-0,000139856717883225
0,298076923076922	-3,00000000014999E-11	3,00000000014999E-11	-0,000140884922001551
0,299999999999999	-3,00000000014999E-11	3,00000000015E-11	-0,000142088825772511
0,301923076923076	-3,00000000014999E-11	3,00000000015001E-11	-0,000143438792021717
0,303846153846153	-3,00000000014999E-11	3,00000000015002E-11	-0,000144901577288825
0,30576923076923	-3,00000000014999E-11	3,00000000015003E-11	-0,000146441162329815
0,307692307692307	-3,00000000014999E-11	3,00000000015004E-11	-0,000148019637531526
0,309615384615384	-3,00000000014999E-11	3,00000000015005E-11	-0,000149598136666885
0,311538461538461	-3,00000000014999E-11	3,00000000015005E-11	-0,000151137790385641
0,313461538461538	-3,00000000014999E-11	3,00000000015006E-11	-0,000152600690049852
0,315384615384614	-3,00000000014999E-11	3,00000000015006E-11	-0,000153950811260181
0,317307692307691	-3,00000000014999E-11	3,00000000015006E-11	-0,000155154910181054
0,319230769230768	-3,00000000014999E-11	3,00000000015006E-11	-0,000156183338347469
0,321153846153845	-3,00000000014999E-11	3,00000000015006E-11	-0,000157010772334128
0,323076923076922	-3,00000000014999E-11	3,00000000015006E-11	-0,000157616837483336
0,324999999999999	-3,00000000014999E-11	3,00000000015005E-11	-0,000157986612565637
0,326923076923076	-3,00000000014999E-11	3,00000000015005E-11	-0,000158110992068678
0,328846153846153	-3,00000000014999E-11	3,00000000015004E-11	-0,000157986910033667
0,33076923076923	-3,00000000014999E-11	3,00000000015003E-11	-0,000157617425105706
0,332692307692307	-3,00000000014999E-11	3,00000000015002E-11	-0,00015701163330595
0,334615384615384	-3,00000000014999E-11	3,00000000015001E-11	-0,000156184452342258
0,336538461538461	-3,00000000014999E-11	3,00000000015E-11	-0,000155156250486687
0,338461538461537	-3,00000000014999E-11	3,00000000014999E-11	-0,000153952344430269
0,340384615384614	-3,00000000014999E-11	3,00000000014998E-11	-0,000152602377791349
0,342307692307691	-3,00000000014999E-11	3,00000000014997E-11	-0,000151139595933052
0,344230769230768	-3,00000000014999E-11	3,00000000014996E-11	-0,000149600009337058
0,346153846153845	-3,00000000014999E-11	3,00000000014995E-11	-0,000148021533539927
0,348076923076922	-3,00000000014999E-11	3,00000000014994E-11	-0,00014644303440503
0,349999999999999	-3,00000000014999E-11	3,00000000014994E-11	-0,000144903381122521
0,351923076923076	-3,00000000014999E-11	3,00000000014993E-11	-0,000143440482482847
0,353846153846153	-3,00000000014999E-11	3,00000000014993E-11	-0,000142090360245099
0,35576923076923	-3,00000000014999E-11	3,00000000014993E-11	-0,00014088626146198
0,357692307692307	-3,00000000014999E-11	3,00000000014993E-11	-0,000139857831716985
0,359615384615384	-3,00000000014999E-11	3,00000000014993E-11	-0,000139030398737027
0,36153846153846	-3,00000000014999E-11	3,00000000014993E-11	-0,000138424332308294
0,363461538461537	-3,00000000014999E-11	3,00000000014994E-11	-0,000138054557496956
0,365384615384614	-3,00000000014999E-11	3,00000000014994E-11	-0,000137930179456339
0,367307692307691	-3,00000000014999E-11	3,00000000014995E-11	-0,000138054259754382
0,369230769230768	-3,00000000014999E-11	3,00000000014996E-11	-0,000138423745805406
0,371153846153845	-3,00000000014999E-11	3,00000000014997E-11	-0,000139029537467503
0,373076923076922	-3,00000000014999E-11	3,00000000014998E-11	-0,000139856717860444
0,374999999999999	-3,00000000014999E-11	3,00000000014999E-11	-0,000140884921453725
0,376923076923076	-3,00000000014999E-11	3,00000000015E-11	-0,000142088826641117
0,378846153846153	-3,00000000014999E-11	3,00000000015001E-11	-0,000143438793576385
0,38076923076923	-3,00000000014999E-11	3,00000000015002E-11	-0,000144901577288263
0,382692307692307	-3,00000000014999E-11	3,00000000015003E-11	-0,000146441161462901
0,384615384615383	-3,00000000014999E-11	3,00000000015004E-11	-0,000148019637256656
0,38653846153846	-3,00000000014999E-11	3,00000000015005E-11	-0,000149598135662358
0,388461538461537	-3,00000000014999E-11	3,00000000015005E-11	-0,000151137791230874
0,390384615384614	-3,00000000014999E-11	3,00000000015006E-11	-0,000152600688769801
0,392307692307691	-3,00000000014999E-11	3,00000000015006E-11	-0,000153950810117779
0,394230769230768	-3,00000000014999E-11	3,00000000015006E-11	-0,000155154909884376
0,396153846153845	-3,00000000014999E-11	3,00000000015006E-11	-0,000156183338758503
0,398076923076922	-3,00000000014999E-11	3,00000000015006E-11	-0,000157010774070867
0,399999999999999	-3,00000000014999E-11	3,00000000015006E-11	-0,000157616839335047
0,401923076923076	-3,00000000014999E-11	3,00000000015005E-11	-0,000157986612998737
0,403846153846153	-3,00000000014999E-11	3,00000000015005E-11	-0,000158110990766625
0,40576923076923	-3,00000000014999E-11	3,00000000015004E-11	-0,000157986909873191
0,407692307692306	-3,00000000014999E-11	3,00000000015003E-11	-0,000157617425128097
0,409615384615383	-3,00000000014999E-11	3,00000000015002E-11	-0,000157011633900081
0,41153846153846	-3,00000000014999E-11	3,00000000015001E-11	-0,000156184452776362
0,413461538461537	-3,00000000014999E-11	3,00000000015E-11	-0,000155156251195192
0,415384615384614	-3,00000000014999E-11	3,00000000014999E-11	-0,000153952344292492
0,417307692307691	-3,00000000014999E-11	3,00000000014998E-11	-0,00015260237907141
0,419230769230768	-3,00000000014999E-11	3,00000000014997E-11	-0,000151139592619942
0,421153846153845	-3,00000000014999E-11	3,00000000014996E-11	-0,000149600008032951
0,423076923076922	-3,00000000014999E-11	3,00000000014995E-11	-0,000148021533676703
0,424999999999999	-3,00000000014999E-11	3,00000000014994E-11	-0,000146443035136537
0,426923076923076	-3,00000000014999E-11	3,00000000014994E-11	-0,00014490337995699
0,428846153846153	-3,00000000014999E-11	3,00000000014993E-11	-0,000143440482299614
0,430769230769229	-3,00000000014999E-11	3,00000000014993E-11	-0,000142090359833264
0,432692307692306	-3,00000000014999E-11	3,00000000014993E-11	-0,000140886261188632
0,434615384615383	-3,00000000014999E-11	3,00000000014993E-11	-0,000139857833157585
0,43653846153846	-3,00000000014999E-11	3,00000000014993E-11	-0,000139030399011137
0,438461538461537	-3,00000000014999E-11	3,00000000014993E-11	-0,000138424332879649
0,440384615384614	-3,00000000014999E-11	3,00000000014994E-11	-0,000138054557359902
0,442307692307691	-3,00000000014999E-11	3,00000000014994E-11	-0,000137930179455904
0,444230769230768	-3,00000000014999E-11	3,00000000014995E-11	-0,000138054260760325
0,446153846153845	-3,00000000014999E-11	3,00000000014996E-11	-0,000138423745508379
0,448076923076922	-3,00000000014999E-11	3,00000000014997E-11	-0,000139029537467521
0,449999999999999	-3,00000000014999E-11	3,00000000014998E-11	-0,00013985671843226
0,451923076923076	-3,00000000014999E-11	3,00000000014999E-11	-0,00014088492232197
0,453846153846152	-3,00000000014999E-11	3,00000000015E-11	-0,000142088826916186
0,455769230769229	-3,00000000014999E-11	3,00000000015001E-11	-0,000143438791998644
0,457692307692306	-3,00000000014999E-11	3,00000000015002E-11	-0,00014490157671741
0,459615384615383	-3,00000000014999E-11	3,00000000015003E-11	-0,000146441161759218
0,46153846153846	-3,00000000014999E-11	3,00000000015004E-11	-0,000148019636821598
0,463461538461537	-3,00000000014999E-11	3,00000000015005E-11	-0,000149598136667526
0,465384615384614	-3,00000000014999E-11	3,00000000015005E-11	-0,000151137790956834
0,467307692307691	-3,00000000014999E-11	3,00000000015006E-11	-0,000152600689341347
0,469230769230768	-3,00000000014999E-11	3,00000000015006E-11	-0,000153950809248913
0,471153846153845	-3,00000000014999E-11	3,00000000015006E-11	-0,000155154909175366
0,473076923076922	-3,00000000014999E-11	3,00000000015006E-11	-0,000156183338051099
0,474999999999999	-3,00000000014999E-11	3,00000000015006E-11	-0,000157010772494585
0,476923076923075	-3,00000000014999E-11	3,00000000015006E-11	-0,000157616839059419
0,478846153846152	-3,00000000014999E-11	3,00000000015005E-11	-0,000157986613296571
0,480769230769229	-3,00000000014999E-11	3,00000000015005E-11	-0,000158110991634479
0,482692307692306	-3,00000000014999E-11	3,00000000015004E-11	-0,000157986910307264
0,484615384615383	-3,00000000014999E-11	3,00000000015003E-11	-0,00015761742439814
0,48653846153846	-3,00000000014999E-11	3,00000000015002E-11	-0,000157011634036831
0,488461538461537	-3,00000000014999E-11	3,00000000015001E-11	-0,000156184452342156
0,490384615384614	-3,00000000014999E-11	3,00000000015E-11	-0,0001551562493436
0,492307692307691	-3,00000000014999E-11	3,00000000014999E-11	-0,000153952344727026
0,494230769230768	-3,00000000014999E-11	3,00000000014998E-11	-0,000152602379209515
0,496153846153845	-3,00000000014999E-11	3,00000000014997E-11	-0,0001511395940588
0,498076923076922	-3,00000000014999E-11	3,00000000014996E-11	-0,000149600009473837
0,499999999999998	-3,00000000014999E-11	3,00000000014995E-11	-0,000148021533242562
0,501923076923075	-3,00000000014999E-11	3,00000000014994E-11	-0,000146443034542948
0,503846153846152	-3,00000000014999E-11	3,00000000014994E-11	-0,000144903380825626
0,505769230769229	-3,00000000014999E-11	3,00000000014993E-11	-0,00014344048248244
0,507692307692306	-3,00000000014999E-11	3,00000000014993E-11	-0,000142090360541648
0,509615384615383	-3,00000000014999E-11	3,00000000014993E-11	-0,000140886262331109
0,51153846153846	-3,00000000014999E-11	3,00000000014993E-11	-0,000139857833180905
0,513461538461537	-3,00000000014999E-11	3,00000000014993E-11	-0,000139030399285617
0,515384615384614	-3,00000000014999E-11	3,00000000014993E-11	-0,00013842433230831
0,517307692307691	-3,00000000014999E-11	3,00000000014994E-11	-0,000138054557359994
0,519230769230768	-3,00000000014999E-11	3,00000000014994E-11	-0,000137930179158811
0,521153846153845	-3,00000000014999E-11	3,00000000014995E-11	-0,000138054260189052
0,523076923076921	-3,00000000014999E-11	3,00000000014996E-11	-0,000138423745942422
0,524999999999998	-3,00000000014999E-11	3,00000000014997E-11	-0,000139029537764781
0,526923076923075	-3,00000000014999E-11	3,00000000014998E-11	-0,000139856718866769
0,528846153846152	-3,00000000014999E-11	3,00000000014999E-11	-0,00014088492188787
0,530769230769229	-3,00000000014999E-11	3,00000000015E-11	-0,000142088826778274
0,532692307692306	-3,00000000014999E-11	3,00000000015001E-11	-0,000143438792570395
0,534615384615383	-3,00000000014999E-11	3,00000000015002E-11	-0,000144901577151268
0,53653846153846	-3,00000000014999E-11	3,00000000015003E-11	-0,000146441162765517
0,538461538461537	-3,00000000014999E-11	3,00000000015004E-11	-0,000148019638125252
0,540384615384614	-3,00000000014999E-11	3,00000000015005E-11	-0,000149598135821723
0,542307692307691	-3,00000000014999E-11	3,00000000015005E-11	-0,000151137789654745
0,544230769230767	-3,00000000014999E-11	3,00000000015006E-11	-0,000152600690347505
0,546153846153844	-3,00000000014999E-11	3,00000000015006E-11	-0,000153950810825845
0,548076923076921	-3,00000000014999E-11	3,00000000015006E-11	-0,000155154909472214
0,549999999999998	-3,00000000014999E-11	3,00000000015006E-11	-0,000156183338621821
0,551923076923075	-3,00000000014999E-11	3,00000000015006E-11	-0,000157010772791548
0,553846153846152	-3,00000000014999E-11	3,00000000015006E-11	-0,000157616839220153
0,555769230769229	-3,00000000014999E-11	3,00000000015005E-11	-0,000157986612862497
0,557692307692306	-3,00000000014999E-11	3,00000000015005E-11	-0,000158110991771443
0,559615384615383	-3,00000000014999E-11	3,00000000015004E-11	-0,000157986910169313
0,56153846153846	-3,00000000014999E-11	3,00000000015003E-11	-0,000157617424398107
0,563461538461537	-3,00000000014999E-11	3,00000000015002E-11	-0,000157011633762861
0,565384615384614	-3,00000000014999E-11	3,00000000015001E-11	-0,000156184452341835
0,56730769230769	-3,00000000014999E-11	3,00000000015E-11	-0,000155156249343395
0,569230769230767	-3,00000000014999E-11	3,00000000014999E-11	-0,000153952343996146
0,571153846153844	-3,00000000014999E-11	3,00000000014998E-11	-0,000152602378796526
0,573076923076921	-3,00000000014999E-11	3,00000000014997E-11	-0,000151139594059431
0,574999999999998	-3,00000000014999E-11	3,00000000014996E-11	-0,00014960000919919
0,576923076923075	-3,00000000014999E-11	3,00000000014995E-11	-0,000148021532099965
0,578846153846152	-3,00000000014999E-11	3,00000000014994E-11	-0,000146443035571081
0,580769230769229	-3,00000000014999E-11	3,00000000014994E-11	-0,000144903379386101
0,582692307692306	-3,00000000014999E-11	3,00000000014993E-11	-0,000143440481590828
0,584615384615383	-3,00000000014999E-11	3,00000000014993E-11	-0,000142090359969981
0,58653846153846	-3,00000000014999E-11	3,00000000014993E-11	-0,000140886261188201
0,588461538461537	-3,00000000014999E-11	3,00000000014993E-11	-0,000139857832312848
0,590384615384614	-3,00000000014999E-11	3,00000000014993E-11	-0,000139030398576226
0,59230769230769	-3,00000000014999E-11	3,00000000014993E-11	-0,000138424333314135
0,594230769230767	-3,00000000014999E-11	3,00000000014994E-11	-0,000138054557634048
0,596153846153844	-3,00000000014999E-11	3,00000000014994E-11	-0,000137930179594133
0,598076923076921	-3,00000000014999E-11	3,00000000014995E-11	-0,000138054260624147
0,599999999999998	-3,00000000014999E-11	3,00000000014996E-11	-0,000138423746514769
0,601923076923075	-3,00000000014999E-11	3,00000000014997E-11	-0,000139029538336119
0,603846153846152	-3,00000000014999E-11	3,00000000014998E-11	-0,000139856718866858
0,605769230769229	-3,00000000014999E-11	3,00000000014999E-11	-0,000140884921019003
0,607692307692306	-3,00000000014999E-11	3,00000000015E-11	-0,000142088827212227
0,609615384615383	-3,00000000014999E-11	3,00000000015001E-11	-0,000143438793576286
0,61153846153846	-3,00000000014999E-11	3,00000000015002E-11	-0,000144901576716686
0,613461538461537	-3,00000000014999E-11	3,00000000015003E-11	-0,000146441161759468
0,615384615384613	-3,00000000014999E-11	3,00000000015004E-11	-0,000148019637119474
0,61730769230769	-3,00000000014999E-11	3,00000000015005E-11	-0,000149598136530363
0,619230769230767	-3,00000000014999E-11	3,00000000015005E-11	-0,000151137790385218
0,621153846153844	-3,00000000014999E-11	3,00000000015006E-11	-0,000152600688747189
0,623076923076921	-3,00000000014999E-11	3,00000000015006E-11	-0,000153950810232026
0,624999999999998	-3,00000000014999E-11	3,00000000015006E-11	-0,000155154910044238
0,626923076923075	-3,00000000014999E-11	3,00000000015006E-11	-0,000156183338325171
0,628846153846152	-3,00000000014999E-11	3,00000000015006E-11	-0,000157010773500136
0,630769230769229	-3,00000000014999E-11	3,00000000015006E-11	-0,000157616838762566
0,632692307692306	-3,00000000014999E-11	3,00000000015005E-11	-0,000157986614439228
0,634615384615383	-3,00000000014999E-11	3,00000000015005E-11	-0,000158110991634504
0,63653846153846	-3,00000000014999E-11	3,00000000015004E-11	-0,000157986910010325
0,638461538461536	-3,00000000014999E-11	3,00000000015003E-11	-0,000157617424282852
0,640384615384613	-3,00000000014999E-11	3,00000000015002E-11	-0,000157011632893918
0,64230769230769	-3,00000000014999E-11	3,00000000015001E-11	-0,000156184453073308
0,644230769230767	-3,00000000014999E-11	3,00000000015E-11	-0,00015515625005235
0,646153846153844	-3,00000000014999E-11	3,00000000014999E-11	-0,00015395234472742
0,648076923076921	-3,00000000014999E-11	3,00000000014998E-11	-0,000152602378522882
0,649999999999998	-3,00000000014999E-11	3,00000000014997E-11	-0,000151139595202624
0,651923076923075	-3,00000000014999E-11	3,00000000014996E-11	-0,000149600009611237
